time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
1019100,27-10-20 5:22,13.8121834,99.71734161,11.811024,,,103.597837,6.56168,2.684328,10.20843209,13,4,10.979,213.834061,122.047248,47.4678668,2695.961372,0,-2.684328,0,274.1,-3.2,1.5,0,0,1024,1024,545,1024,274,-0.9,9,3.577,3.578,3.563,0,0,0,9.292,147.92,103.597837,11.811024,12,AutoLanding,
1019200,27-10-20 5:22,13.8121834,99.71734024,11.811024,,,103.597837,6.56168,2.684328,10.63976412,13,4,10.979,213.834061,122.047248,47.4678668,2695.961372,0,-2.684328,0,274.3,7.3,1.5,0,0,1024,1024,561,1024,274,-0.9,9,3.577,3.578,3.563,0,0,0,9.292,147.92,103.597837,11.811024,12,AutoLanding,
1019300,27-10-20 5:22,13.8121834,99.71733908,11.811024,,,103.597837,6.56168,2.460634,11.01240193,13,4,10.979,213.834061,122.047248,47.4678668,2695.961372,0,-2.460634,0,274.5,14.2,1.8,0,0,1024,1024,584,1024,274,-0.9,9,3.577,3.578,3.563,0,0,0,9.292,147.92,103.597837,11.811024,12,AutoLanding,
1019400,27-10-20 5:22,13.8121834,99.71733809,11.811024,,,103.597837,6.56168,1.789552,11.32959354,13,4,10.979,213.834061,122.047248,47.4678668,2695.961372,0,-1.789552,0,274.5,15.2,2,0,0,1024,1024,606,1024,274,-0.9,9,3.577,3.578,3.563,0,0,0,9.292,147.92,103.597837,11.811024,12,AutoLanding,
1019500,27-10-20 5:22,13.81218342,99.71733753,11.811024,,,103.597837,6.56168,1.11847,11.51420641,14,4,10.979,213.834061,122.047248,47.4678668,2695.961372,0,-1.11847,0,274.3,11.3,1.5,0,0,1024,1024,578,1024,274,-0.9,9,3.577,3.578,3.563,0,0,0,9.292,147.92,103.597837,11.811024,12,AutoLanding,
1019600,27-10-20 5:22,13.81218342,99.71733711,11.811024,,,103.597837,6.56168,0.671082,11.65039407,14,4,10.979,213.834061,122.047248,47.4678668,2695.961372,0,-0.671082,0,274.1,7.5,1.3,0,0,1024,1024,593,1024,274,-0.9,9,3.577,3.578,3.563,0,0,0,9.292,147.92,103.597837,11.811024,12,AutoLanding,
1019700,27-10-20 5:22,13.81218343,99.71733718,11.811024,,,103.597837,6.56168,0.447388,11.62765785,13,4,10.785,213.834061,122.047248,47.4678668,2695.961372,0,-0.447388,0,274.1,5,0.8,0,0,1024,1024,614,1024,274,-0.9,9,3.577,3.578,3.561,0,0,0,9.086,148.1,103.597837,11.811024,12,AutoLanding,
1019800,27-10-20 5:22,13.81218344,99.7173372,11.811024,,,103.597837,6.56168,0.447388,11.62257255,13,4,10.785,213.834061,122.047248,47.4678668,2695.961372,0,-0.447388,0,274.1,3.7,0.6,0,0,1024,1024,614,1024,274,-0.9,9,3.577,3.578,3.561,0,0,0,9.086,148.1,103.597837,11.811024,12,AutoLanding,
1019900,27-10-20 5:22,13.81218344,99.71733742,11.811024,,,103.597837,6.56168,0.223694,11.55078777,13,4,10.785,213.834061,122.047248,47.4678668,2695.961372,0,-0.223694,0,274.1,2.8,0.6,0,0,796,1024,1024,1024,274,-0.9,9,3.577,3.578,3.561,0,0,0,9.086,148.1,103.597837,11.811024,12,AutoLanding,
1020000,27-10-20 5:22,13.81218343,99.71733757,11.811024,,,103.597837,6.56168,0,11.50124709,12,4,10.785,213.834061,122.047248,47.4678668,2695.961372,0,0,0,274.2,2,0.8,0,0,508,1024,1024,1024,274,-0.9,9,3.577,3.578,3.561,0,0,0,9.086,148.1,103.597837,11.811024,12,AutoLanding,
1020100,27-10-20 5:22,13.81218342,99.7173378,11.811024,,,103.597837,6.56168,0,11.42624708,12,4,10.785,213.834061,122.047248,47.4678668,2695.961372,0,0,0,274.1,5.3,0.8,0,0,508,1024,1024,1024,274,-0.9,9,3.577,3.578,3.561,0,0,0,9.086,148.1,103.597837,11.811024,12,AutoLanding,
1020200,27-10-20 5:22,13.8121834,99.71733801,11.811024,,,103.597837,6.56168,0,11.35449511,12,4,10.785,213.834061,122.047248,47.4678668,2695.961372,0,0,0,274.2,13.1,0.5,0,0,526,1024,1024,1024,274,-0.9,9,3.577,3.578,3.561,0,0,0,9.086,148.1,103.597837,11.811024,12,AutoLanding,
1020300,27-10-20 5:22,13.81218334,99.7173384,11.811024,,,103.597837,6.56168,0.447388,11.21916046,12,4,10.785,213.834061,122.047248,47.4678668,2695.961372,0,0.447388,0.223694,274.1,15.1,0.7,0,0,661,1024,987,1024,274,-0.9,9,3.577,3.578,3.561,0,0,0,9.086,148.1,103.597837,11.811024,12,AutoLanding,
1020400,27-10-20 5:22,13.81218326,99.71733899,11.811024,,,103.597837,6.56168,1.11847,11.0177497,12,4,10.785,213.834061,122.047248,47.4678668,2695.961372,0,1.11847,0.223694,274.1,15.8,0.9,0,0,1024,1024,709,1024,274,-0.9,9,3.577,3.578,3.561,0,0,0,9.086,148.1,103.597837,11.811024,12,AutoLanding,
1020500,27-10-20 5:22,13.81218323,99.71733983,11.811024,,,103.597837,6.56168,1.789552,10.74425887,13,4,10.785,213.834061,122.047248,47.4678668,2695.961372,0,1.789552,0,274,14.4,0.9,0,0,1024,1024,620,1024,274,-0.9,9,3.577,3.578,3.561,0,0,0,9.086,148.1,103.597837,11.811024,12,AutoLanding,
1020600,27-10-20 5:22,13.81218318,99.71734089,11.811024,,,103.597837,6.56168,2.23694,10.40059088,13,4,10.785,213.834061,122.047248,47.4678668,2695.961372,0,2.23694,0,273.9,4.7,0.5,0,0,1024,1024,666,1024,274,-0.9,9,3.577,3.578,3.561,0,0,0,9.086,148.1,103.597837,11.811024,12,AutoLanding,
1020700,27-10-20 5:22,13.81218307,99.71734219,11.811024,,,103.597837,6.56168,2.460634,9.97047276,13,4,10.85,213.834061,122.047248,47.4678668,2695.961372,0,2.460634,0,273.7,-6,0.6,0,0,1024,1024,1024,1024,274,-0.9,9,3.572,3.574,3.557,0,0,0,9.556,148.1,103.597837,11.811024,12,AutoLanding,
1020800,27-10-20 5:22,13.81218297,99.71734335,11.811024,,,103.597837,6.56168,2.23694,9.589993745,13,4,10.85,213.834061,122.047248,47.4678668,2695.961372,0,2.23694,0,273.7,-11.5,0.5,0,0,1024,1024,1024,1024,274,-0.9,9,3.572,3.574,3.557,0,0,0,9.556,148.1,103.597837,11.811024,12,AutoLanding,
1020900,27-10-20 5:22,13.81218291,99.7173443,11.811024,,,103.597837,6.56168,1.565858,9.285695835,13,4,10.85,213.834061,122.047248,47.4678668,2695.961372,0,1.565858,0,273.7,-11.6,0.4,0,0,1024,1024,1266,1024,274,-0.9,9,3.572,3.574,3.557,0,0,0,9.556,148.1,103.597837,11.811024,12,AutoLanding,
1021000,27-10-20 5:22,13.81218284,99.717345,11.811024,,,103.597837,6.56168,1.11847,9.054987166,13,4,10.85,213.834061,122.047248,47.4678668,2695.961372,0,1.11847,0,273.6,-8.5,0.4,0,0,1024,1024,1275,1024,274,-0.9,9,3.572,3.574,3.557,0,0,0,9.556,148.1,103.597837,11.811024,12,AutoLanding,
1021100,27-10-20 5:22,13.81218277,99.71734535,11.811024,,,103.597837,6.56168,1.11847,8.937500286,13,4,10.85,213.834061,122.047248,47.4678668,2695.961372,0,0.671082,0,273.7,-6.2,0.6,0,0,1024,1024,1344,1024,274,-0.9,9,3.572,3.574,3.557,0,0,0,9.556,148.1,103.597837,11.811024,12,AutoLanding,
1021200,27-10-20 5:22,13.8121827,99.71734561,11.811024,,,103.597837,6.56168,0.671082,8.843110519,13,4,10.85,213.834061,122.047248,47.4678668,2695.961372,0,0.671082,0,273.6,-4.1,0.7,0,0,1024,1024,1344,1024,274,-0.9,9,3.572,3.574,3.557,0,0,0,9.556,148.1,103.597837,11.811024,12,AutoLanding,
1021300,27-10-20 5:22,13.81218274,99.71734555,11.811024,,,103.597837,6.56168,0.447388,8.86873388,15,4,10.85,213.834061,122.047248,47.4678668,2695.961372,0,0.447388,0,273.7,-2.9,0.9,0,0,1024,1024,1024,1024,274,-0.9,9,3.572,3.574,3.557,0,0,0,9.556,148.1,103.597837,11.811024,12,AutoLanding,
1021400,27-10-20 5:22,13.81218275,99.71734552,11.811024,,,103.597837,6.56168,0.223694,8.880577712,15,4,10.85,213.834061,122.047248,47.4678668,2695.961372,0,0.223694,0,273.7,-2.2,0.9,0,0,1024,1024,1024,1024,274,-0.9,9,3.572,3.574,3.557,0,0,0,9.556,148.1,103.597837,11.811024,12,AutoLanding,
1021500,27-10-20 5:22,13.81218273,99.71734543,11.811024,,,103.597837,6.56168,0.223694,8.905774563,15,4,10.85,213.834061,122.047248,47.4678668,2695.961372,0,0.223694,0,273.7,-1.5,0.8,0,0,1024,1024,694,1024,274,-0.9,9,3.572,3.574,3.557,0,0,0,9.556,148.1,103.597837,11.811024,12,AutoLanding,
1021600,27-10-20 5:22,13.8121827,99.71734536,11.811024,,,103.597837,6.56168,0.223694,8.92060396,15,4,10.85,213.834061,122.047248,47.4678668,2695.961372,0,0.223694,0,273.7,-1.2,0.8,0,0,1024,1024,364,1024,274,-0.9,9,3.572,3.574,3.557,0,0,0,9.556,148.1,103.597837,11.811024,12,AutoLanding,
1021700,27-10-20 5:22,13.81218271,99.71734536,11.811024,,,103.597837,6.56168,0.223694,8.921752254,15,4,10.893,213.834061,122.047248,47.4678668,2695.961372,0,0.223694,0,273.8,-1,0.9,0,0,1024,1024,364,1024,274,-0.9,9,3.572,3.574,3.557,0,0,0,9.556,148.1,103.597837,11.811024,12,AutoLanding,
1021800,27-10-20 5:22,13.81218271,99.71734536,11.811024,,,103.597837,6.56168,0.223694,8.923851992,15,4,10.893,213.834061,122.047248,47.4678668,2695.961372,0,0.223694,0,273.9,-1,1,0,0,1024,1024,364,1024,274,-0.9,9,3.572,3.574,3.557,0,0,0,9.556,148.1,103.597837,11.811024,12,AutoLanding,
1021900,27-10-20 5:22,13.81218274,99.71734537,11.811024,,,103.597837,6.56168,0.223694,8.92572207,15,4,10.893,213.834061,122.047248,47.4678668,2695.961372,0,0.223694,0,273.8,-1.1,0.8,0,0,1024,1024,364,1024,274,-0.9,9,3.572,3.574,3.557,0,0,0,9.556,148.1,103.597837,11.811024,12,AutoLanding,
1022000,27-10-20 5:22,13.81218276,99.71734535,11.811024,,,103.597837,6.56168,0.223694,8.933005535,15,4,10.893,213.834061,122.047248,47.4678668,2695.961372,0,0.223694,0,273.8,-1.2,0.7,0,0,1024,1024,364,1024,274,-0.9,9,3.572,3.574,3.557,0,0,0,9.556,148.1,103.597837,11.811024,12,AutoLanding,
1022100,27-10-20 5:22,13.81218275,99.71734547,11.811024,,,103.597837,6.56168,0.223694,8.896292936,15,4,10.893,213.834061,122.047248,47.4678668,2695.961372,0,0.223694,0,273.8,-1.3,0.5,0,0,1024,1024,364,1024,274,-0.9,9,3.572,3.574,3.557,0,0,0,9.556,148.1,103.597837,11.811024,12,AutoLanding,
1022200,27-10-20 5:22,13.81218273,99.71734551,11.811024,,,103.597837,6.56168,0.223694,8.879265376,15,4,10.893,213.834061,122.047248,47.4678668,2695.961372,0,0.223694,0,273.8,-1.4,0.5,0,0,1024,1024,364,1024,274,-0.9,9,3.572,3.574,3.557,0,0,0,9.556,148.1,103.597837,11.811024,12,AutoLanding,
1022300,27-10-20 5:22,13.81218277,99.71734562,11.811024,,,103.597837,6.56168,0,8.853740441,15,4,10.893,213.834061,122.047248,47.4678668,2695.961372,0,0,0,273.8,-1.3,0.6,0,0,1024,1024,364,1024,274,-0.9,9,3.572,3.574,3.557,0,0,0,9.556,148.1,103.597837,11.811024,12,AutoLanding,
1022400,27-10-20 5:22,13.81218278,99.71734564,11.811024,,,103.597837,6.56168,0,8.848851989,15,4,10.893,213.834061,122.047248,47.4678668,2695.961372,0,0,0,273.8,-1.3,0.6,0,0,1024,1024,364,1024,274,-0.9,9,3.572,3.574,3.557,0,0,0,9.556,148.1,103.597837,11.811024,12,AutoLanding,
1022500,27-10-20 5:22,13.8121828,99.71734574,11.811024,,,103.597837,6.56168,0,8.823261437,15,4,10.893,213.834061,122.047248,47.4678668,2695.961372,0,0,0,273.8,-1.1,0.7,0,0,1024,1024,364,1024,274,-0.9,9,3.572,3.574,3.557,0,0,0,9.556,148.1,103.597837,11.811024,12,AutoLanding,
1022600,27-10-20 5:22,13.8121828,99.71734576,11.811024,,,103.597837,6.56168,0,8.818668261,15,4,10.893,213.834061,122.047248,47.4678668,2695.961372,0,0,0,273.8,-0.9,0.7,0,0,1024,1024,364,1024,274,-0.9,9,3.572,3.574,3.557,0,0,0,9.556,148.1,103.597837,11.811024,12,AutoLanding,
1022700,27-10-20 5:22,13.81218281,99.71734586,11.811024,,,103.597837,6.56168,0,8.787336239,15,4,10.785,213.834061,122.047248,47.4678668,2695.961372,0,0,0,273.8,-0.6,0.8,0,0,1024,1024,364,1024,274,-0.9,9,3.576,3.578,3.563,0,0,0,9.094,148.1,103.597837,11.811024,33,Confirm_Landing,
1022800,27-10-20 5:22,13.81218281,99.7173459,11.811024,,,103.597837,6.56168,0,8.77726406,15,4,10.785,213.834061,122.047248,47.4678668,2695.961372,0,0,0.223694,273.9,-0.9,0.6,0,0,1024,1024,364,1024,274,-0.9,9,3.576,3.578,3.563,0,0,0,9.094,148.1,103.597837,11.811024,33,Confirm_Landing,
1022900,27-10-20 5:22,13.81218281,99.71734591,11.811024,,,103.597837,6.56168,0,8.773917604,15,4,10.785,213.834061,122.047248,47.4678668,2695.961372,0,0,0.671082,274,-1.4,0.9,0,0,1024,1024,364,1024,274,-0.9,9,3.576,3.578,3.563,0,0,0,9.094,148.1,103.597837,11.811024,33,Confirm_Landing,
1023000,27-10-20 5:22,13.8121828,99.71734587,11.48294,,,103.269753,6.233596,0,8.78343204,15,4,10.785,213.834061,122.047248,47.4678668,2695.961372,0,0,1.342164,274,-0.4,1.2,0,0,1024,1024,364,1024,274,-0.9,9,3.576,3.578,3.563,0,0,0,9.094,148.1,103.269753,11.48294,33,Confirm_Landing,
1023100,27-10-20 5:22,13.81218281,99.71734596,11.154856,,,102.941669,6.233596,0,8.756988469,15,4,10.785,213.834061,122.047248,47.4678668,2695.961372,0,0,1.789552,273.9,0.4,1.1,0,0,1024,1024,1024,1024,274,-0.9,9,3.576,3.578,3.563,0,0,0,9.094,148.1,102.941669,11.154856,33,Confirm_Landing,
1023200,27-10-20 5:22,13.8121828,99.717346,10.826772,,,102.613585,5.905512,0,8.745833613,15,4,10.785,213.834061,122.047248,47.4678668,2695.961372,0,0,1.789552,273.9,0,0.9,0,0,1024,1024,1024,1024,274,-0.9,9,3.576,3.578,3.563,0,0,0,9.094,148.1,102.613585,10.826772,33,Confirm_Landing,
1023300,27-10-20 5:22,13.81218281,99.71734608,10.498688,,,102.285501,5.577428,0,8.722342799,14,4,10.785,213.834061,122.047248,47.4678668,2695.961372,0,0,1.789552,274,-0.7,0.8,0,0,1024,1024,1024,1024,274,-0.9,9,3.576,3.578,3.563,0,0,0,9.094,148.1,102.285501,10.498688,33,Confirm_Landing,
1023400,27-10-20 5:22,13.81218281,99.71734611,10.498688,,,102.285501,5.249344,0,8.714140699,14,4,10.785,213.834061,122.047248,47.4678668,2695.961372,0,0,1.565858,274,-1.3,0.7,0,0,1024,1024,1024,1024,274,-0.9,9,3.576,3.578,3.563,0,0,0,9.094,148.1,102.285501,10.498688,33,Confirm_Landing,
1023500,27-10-20 5:22,13.81218282,99.71734615,10.170604,,,101.957417,5.249344,0,8.702100016,16,4,10.785,213.834061,122.047248,47.4678668,2695.961372,0,0,1.565858,274.1,-1.1,0.7,0,0,1024,1024,1024,1024,274,-0.9,9,3.576,3.578,3.563,0,0,0,9.094,148.1,101.957417,10.170604,33,Confirm_Landing,
1023600,27-10-20 5:22,13.81218281,99.71734614,9.84252,,,101.629333,4.92126,0,8.703904478,16,4,10.785,213.834061,122.047248,47.4678668,2695.961372,0,0,1.342164,274.1,-0.9,0.9,0,0,1024,1024,1024,1024,274,-0.9,9,3.576,3.578,3.563,0,0,0,9.094,148.1,101.629333,9.84252,33,Confirm_Landing,
1023700,27-10-20 5:22,13.81218277,99.71734631,9.84252,,,101.629333,4.593176,0,8.644914975,15,4,10.763,213.834061,122.047248,47.4678668,2695.961372,0,0,1.342164,274.1,-0.8,0.9,0,0,1024,1024,1024,1024,274,-0.9,9,3.578,3.58,3.566,0,0,0,8.49,148.28,101.629333,9.84252,33,Confirm_Landing,
1023800,27-10-20 5:22,13.81218273,99.7173464,9.514436,,,101.301249,4.593176,0,8.61138479,15,4,10.763,213.834061,122.047248,47.4678668,2695.961372,0,0,1.342164,274,-0.9,1,0,0,1024,1024,1024,1024,274,-0.9,9,3.578,3.58,3.566,0,0,0,8.49,148.28,101.301249,9.514436,33,Confirm_Landing,
1023900,27-10-20 5:22,13.81218268,99.71734653,9.186352,,,100.973165,4.265092,0,8.558858542,15,4,10.763,213.834061,122.047248,47.4678668,2695.961372,0,0,1.11847,274,-0.9,0.9,0,0,1024,1024,1024,1024,274,-0.9,9,3.578,3.58,3.566,0,0,0,8.49,148.28,100.973165,9.186352,33,Confirm_Landing,
1024000,27-10-20 5:22,13.81218263,99.7173466,9.186352,,,100.973165,4.265092,0,8.530413659,15,4,10.763,213.834061,122.047248,47.4678668,2695.961372,0,0,1.11847,273.9,-0.8,1.1,0,0,1024,1024,1024,1024,274,-0.9,9,3.578,3.58,3.566,0,0,0,8.49,148.28,100.973165,9.186352,33,Confirm_Landing,
1024100,27-10-20 5:22,13.81218257,99.71734674,8.858268,,,100.645081,3.937008,0,8.473884786,16,4,10.763,213.834061,122.047248,47.4678668,2695.961372,0,0,1.11847,273.9,-0.8,1,0,0,1024,1024,1024,1024,274,-0.9,9,3.578,3.58,3.566,0,0,0,8.49,148.28,100.645081,8.858268,33,Confirm_Landing,
1024200,27-10-20 5:22,13.81218252,99.71734682,8.858268,,,100.645081,3.937008,0,8.441666937,16,4,10.763,213.834061,122.047248,47.4678668,2695.961372,0,0,1.11847,273.8,-1,0.9,0,0,1024,1024,1024,1024,274,-0.9,9,3.578,3.58,3.566,0,0,0,8.49,148.28,100.645081,8.858268,33,Confirm_Landing,
1024300,27-10-20 5:22,13.81218254,99.71734685,8.530184,,,100.316997,3.608924,0,8.435991084,16,4,10.763,213.834061,122.047248,47.4678668,2695.961372,0,0,1.11847,273.8,-0.8,0.7,0,0,1024,1024,1024,1024,274,-0.9,9,3.578,3.58,3.566,0,0,0,8.49,148.28,100.316997,8.530184,33,Confirm_Landing,
1024400,27-10-20 5:22,13.81218254,99.71734684,8.530184,,,100.316997,3.608924,0,8.441076386,16,4,10.763,213.834061,122.047248,47.4678668,2695.961372,0,0,1.11847,273.8,-0.6,0.7,0,0,1024,1024,1024,1024,274,-0.9,9,3.578,3.58,3.566,0,0,0,8.49,148.28,100.316997,8.530184,33,Confirm_Landing,
1024500,27-10-20 5:22,13.81218261,99.7173468,8.2021,,,99.98891298,3.28084,0,8.465715494,14,4,10.763,213.834061,122.047248,47.4678668,2695.961372,0,0,0.894776,273.9,-0.4,0.7,0,0,1024,1024,1024,1024,274,-0.9,9,3.578,3.58,3.566,0,0,0,8.49,148.28,99.98891298,8.2021,33,Confirm_Landing,
1024600,27-10-20 5:22,13.81218264,99.71734674,8.2021,,,99.98891298,3.28084,0,8.491174812,14,4,10.763,213.834061,122.047248,47.4678668,2695.961372,0,0,0.894776,273.9,0.2,0.8,0,0,1024,1024,1024,1024,274,-0.9,9,3.578,3.58,3.566,0,0,0,8.49,148.28,99.98891298,8.2021,33,Confirm_Landing,
1024700,27-10-20 5:22,13.81218268,99.71734671,7.874016,,,99.66082898,2.952756,0,8.505512083,13,4,10.85,213.834061,122.047248,47.4678668,2695.961372,0,0,0.894776,274,0.5,0.8,0,0,1024,1024,1024,1024,274,-0.9,9,3.578,3.58,3.566,0,0,0,9.154,148.28,99.66082898,7.874016,33,Confirm_Landing,
1024800,27-10-20 5:22,13.8121827,99.71734668,7.874016,,,99.66082898,2.952756,0,8.518537018,13,4,10.85,213.834061,122.047248,47.4678668,2695.961372,0,0,0.894776,274,0.4,0.6,0,0,1024,1024,1024,1024,274,-0.9,9,3.578,3.58,3.566,0,0,0,9.154,148.28,99.66082898,7.874016,33,Confirm_Landing,
1024900,27-10-20 5:22,13.81218272,99.71734679,7.545932,,,99.33274498,2.624672,0,8.488943841,15,4,10.85,213.834061,122.047248,47.4678668,2695.961372,0,0,0.894776,274,0.4,0.5,0,0,1024,1024,1024,1024,274,-0.9,9,3.578,3.58,3.566,0,0,0,9.154,148.28,99.33274498,7.545932,33,Confirm_Landing,
1025000,27-10-20 5:22,13.81218272,99.71734687,7.545932,,,99.33274498,2.624672,0,8.467290297,15,4,10.85,213.834061,122.047248,47.4678668,2695.961372,0,0,0.671082,274,0.2,0.5,0,0,1024,1024,1024,1024,274,-0.9,9,3.578,3.58,3.566,0,0,0,9.154,148.28,99.33274498,7.545932,33,Confirm_Landing,
1025100,27-10-20 5:22,13.81218276,99.71734701,7.545932,,,99.33274498,2.624672,0,8.431594758,16,4,10.85,213.834061,122.047248,47.4678668,2695.961372,0,0,0.671082,274,0,0.5,0,0,1024,1024,1024,1024,274,-0.9,9,3.578,3.58,3.566,0,0,0,9.154,148.28,99.33274498,7.545932,33,Confirm_Landing,
1025200,27-10-20 5:22,13.81218278,99.71734711,7.217848,,,99.00466098,2.296588,0,8.405971398,16,4,10.85,213.834061,122.047248,47.4678668,2695.961372,0,0,0.894776,273.9,-0.4,0.4,0,0,1024,1024,1024,1024,274,-0.9,9,3.578,3.58,3.566,0,0,0,9.154,148.28,99.00466098,7.217848,33,Confirm_Landing,
1025300,27-10-20 5:22,13.8121828,99.71734711,7.217848,,,99.00466098,2.296588,0,8.407907093,16,4,10.85,213.834061,122.047248,47.4678668,2695.961372,0,0,0.671082,274,-0.6,0.5,0,0,1024,1024,1024,1024,274,-0.9,9,3.578,3.58,3.566,0,0,0,9.154,148.28,99.00466098,7.217848,33,Confirm_Landing,
1025400,27-10-20 5:22,13.8121828,99.7173471,6.889764,,,98.67657698,1.968504,0,8.4114504,16,4,10.85,213.834061,122.047248,47.4678668,2695.961372,0,0,0.671082,273.9,-0.7,0.6,0,0,1024,1024,1024,1024,274,-0.9,9,3.578,3.58,3.566,0,0,0,9.154,148.28,98.67657698,6.889764,33,Confirm_Landing,
1025500,27-10-20 5:22,13.81218284,99.71734707,6.889764,,,98.67657698,1.968504,0,8.428543577,16,4,10.85,213.834061,122.047248,47.4678668,2695.961372,0,0,0.671082,274,-0.4,0.5,0,0,1024,1024,1024,1024,274,-0.9,9,3.578,3.58,3.566,0,0,0,9.154,148.28,98.67657698,6.889764,33,Confirm_Landing,
1025600,27-10-20 5:22,13.81218286,99.71734703,6.56168,,,98.34849298,1.968504,0,8.443799483,16,4,10.85,213.834061,122.047248,47.4678668,2695.961372,0,0,0.671082,273.9,-0.5,0.6,0,0,1024,1024,1024,1024,274,-0.9,9,3.578,3.58,3.566,0,0,0,9.154,148.28,98.34849298,6.56168,33,Confirm_Landing,
1025700,27-10-20 5:22,13.81218292,99.71734712,6.56168,,,98.34849298,1.64042,0,8.431266674,15,4,10.785,213.834061,122.047248,47.4678668,2695.961372,0,0,0.671082,273.9,-0.5,0.7,0,0,1024,1024,1024,1024,274,-0.9,9,3.576,3.577,3.562,0,0,0,9.154,148.28,98.34849298,6.56168,33,Confirm_Landing,
1025800,27-10-20 5:22,13.81218296,99.71734716,6.56168,,,98.34849298,1.64042,0,8.426476648,15,4,10.785,213.834061,122.047248,47.4678668,2695.961372,0,0,0.447388,273.9,-0.5,0.6,0,0,1024,1024,1024,1024,274,-0.9,9,3.576,3.577,3.562,0,0,0,9.154,148.28,98.34849298,6.56168,33,Confirm_Landing,
1025900,27-10-20 5:22,13.81218296,99.71734728,6.233596,,,98.02040898,1.312336,0,8.389796856,15,4,10.785,213.834061,122.047248,47.4678668,2695.961372,0,0,0.447388,273.9,-0.6,0.6,0,0,1024,1024,1024,1024,274,-0.9,9,3.576,3.577,3.562,0,0,0,9.154,148.28,98.02040898,6.233596,33,Confirm_Landing,
1026000,27-10-20 5:22,13.81218295,99.71734734,6.233596,,,98.02040898,1.312336,0,8.368012079,15,4,10.785,213.834061,122.047248,47.4678668,2695.961372,0,0,0.447388,273.9,-0.6,0.6,0,0,1024,1024,1024,1024,274,-0.9,9,3.576,3.577,3.562,0,0,0,9.154,148.28,98.02040898,6.233596,33,Confirm_Landing,
1026100,27-10-20 5:22,13.81218299,99.71734745,6.233596,,,98.02040898,1.312336,0,8.345144624,15,4,10.785,213.834061,122.047248,47.4678668,2695.961372,0,0,0.447388,273.9,-0.6,0.6,0,0,1024,1024,1024,1024,274,-0.9,9,3.576,3.577,3.562,0,0,0,9.154,148.28,98.02040898,6.233596,33,Confirm_Landing,
1026200,27-10-20 5:22,13.81218301,99.7173475,5.905512,,,97.69232498,0.984252,0,8.334875595,15,4,10.785,213.834061,122.047248,47.4678668,2695.961372,0,0,0.447388,273.8,-0.6,0.5,0,0,1024,1024,1024,1024,274,-0.9,9,3.576,3.577,3.562,0,0,0,9.154,148.28,97.69232498,5.905512,33,Confirm_Landing,
1026300,27-10-20 5:22,13.81218303,99.71734765,5.905512,,,97.69232498,0.984252,0,8.292782418,14,4,10.785,213.834061,122.047248,47.4678668,2695.961372,0,0,0.447388,273.8,-0.5,0.5,0,0,1024,1024,1024,1024,274,-0.9,9,3.576,3.577,3.562,0,0,0,9.154,148.28,97.69232498,5.905512,33,Confirm_Landing,
1026400,27-10-20 5:22,13.81218304,99.71734775,5.905512,,,97.69232498,0.984252,0,8.266109188,14,4,10.785,213.834061,122.047248,47.4678668,2695.961372,0,0,0.447388,273.8,-0.7,0.6,0,0,1024,1024,1024,1024,274,-0.9,9,3.576,3.577,3.562,0,0,0,9.154,148.28,97.69232498,5.905512,33,Confirm_Landing,
1026500,27-10-20 5:22,13.81218301,99.71734791,5.905512,,,97.69232498,0.656168,0,8.213550132,14,4,10.785,213.834061,122.047248,47.4678668,2695.961372,0,0,0.447388,273.8,-0.4,0.3,0,0,1024,1024,1024,1024,274,-0.9,9,3.576,3.577,3.562,0,0,0,9.154,148.28,97.69232498,5.905512,33,Confirm_Landing,
1026600,27-10-20 5:22,13.81218297,99.717348,5.577428,,,97.36424098,0.656168,0,8.178379527,14,4,10.785,213.834061,122.047248,47.4678668,2695.961372,0,0,0.671082,273.8,-0.5,0.6,0,0,1024,1024,1024,1024,274,-0.9,9,3.576,3.577,3.562,0,0,0,9.154,148.28,97.36424098,5.577428,33,Confirm_Landing,
1026700,27-10-20 5:22,13.81218294,99.71734819,5.577428,,,97.36424098,0.656168,0,8.115092123,14,4,10.828,213.834061,122.047248,47.4678668,2695.961372,0,0,0.671082,273.8,-0.5,0.7,0,0,1024,1024,1024,1024,274,-0.9,9,3.575,3.576,3.562,0,0,0,9.202,148.46,97.36424098,5.577428,33,Confirm_Landing,
